,content,tags,data,place
50,Happy New Year 2021 ??,[],2021-01-03,
51,.쩍!얼음 갈라지는 소리.#겨울 #동장군강림 #일요일아침근교#코로나주말보내기 #사람없는곳으로다니기 #점심은집에서먹어요#프리랜서의일상 #주말일상 #코로나일상#강화도,"['#겨울', '#동장군강림', '#일요일아침근교', '#코로나주말보내기', '#사람없는곳으로다니기', '#점심은집에서먹어요', '#프리랜서의일상', '#주말일상', '#코로나일상', '#강화도']",2021-01-03,
52,????+21빨기욕구가 센 라봉이에게 준 첫 쪽쪽이. 거부없이 너무너무 잘 물고 있는데...아빠놈이 소독기에 돌려버려서 이틀밖에 못쓰고 버린다. ??쿠팡덕에 빠르게 또 받을 수 있어서 다행이지만 아까워 잘가..??,[],2021-01-03,
53,극단 날으는자동차.「청소년 C팀」한 달간 진행했던 비대면 수업의 마지막은 다같이 줌수업~^^전쟁같은 시간ㅋㅋㅋ 코로나때문에 비대면이 조금 더 연장될 분위긴데..힘내봅시다아!!!...#몸은멀리 #마음은가까이 #보고싶구나 #극단날으는자동차 #청소년극단 #코로나싫어 #수업 #비대면 #줌 #연장 #배우 #연출 #조명 #강사 #2021년 #감흥없음 #일상 #코로나일상,"['#몸은멀리', '#마음은가까이', '#보고싶구나', '#극단날으는자동차', '#청소년극단', '#코로나싫어', '#수업', '#비대면', '#줌', '#연장', '#배우', '#연출', '#조명', '#강사', '#2021년', '#감흥없음', '#일상', '#코로나일상']",2021-01-03,
54,#선물#사위센스짱??#첫시음#여유로운오후#코로나일상#행복사위가 장모 커피좋아한다구??  먹던게 있어서 마저 처리하고(다낭커피 접고~)...새해 새기분으로 언박싱했네^^ 커피향이 집안 가득?행복이어라??코로나로 일상이 된 집콕에 우울한 기분은 날아가고???? 완죤 카페온 기분????,"['#선물', '#사위센스짱??', '#첫시음', '#여유로운오후', '#코로나일상', '#행복사위가']",2021-01-03,
55,"주말 오후,종일 먹이고 치우고 씻기고 난 바쁜데너희는 심심하다고 할 때...그 때 나는 코로나가 제일 원망스럽다.오늘도 난 뭘 먹일까무슨 메뉴로 저녁을 해결하나매 끼니 걱정.먹을 게 없는 시절도 아닌데 왜 주부의 고민은 늘 뭐 해먹나 일까?남은 잡채를 해결할 요량으로 김말이를 만들었다. 그러고나니 저녁은 또 뭐 해서 먹여야하나 싶고.주방 등이 고장나서 부품사러 동네 앞에 나가는데 네 식구 줄줄이 그걸 핑계삼아 산책아닌 산책을 하고 돌아오는데 바보같이 좋았다.이런 소소함에 행복을 느껴야함이 좋으면서도 슬프다.와중에 날씨는 너무도 매섭게 춥고작은 긍정이라도 붙들고 앉은 나에게올 겨울은 너무하다.긴급보육이 일주일 더 연장된 지금.과연 이 일주일 뒤면 안전할까?별의 별 생각이 날 사로잡는다.얼른 평범한 일상이 돌아오길 정말 간절히 빈다. 특별한거보다 소소한 일상의 감사는 지난 일 년 충분히 했다!!! 10년치는 몰아서 한듯하다. 그러니 이젠 특별한거 하고 싶다.#김말이 #잡채 #잔반처리 #메뉴고민 #급 #슬픔 #건빵봉지 #별사탕 #한알은 #가혹하니까 #적어도 #별사탕한봉지 #안그런가 #목막혀죽을거같다 #슬픈일상 #힘내자 #코로나일상 #코로나블루","['#김말이', '#잡채', '#잔반처리', '#메뉴고민', '#급', '#슬픔', '#건빵봉지', '#별사탕', '#한알은', '#가혹하니까', '#적어도', '#별사탕한봉지', '#안그런가', '#목막혀죽을거같다', '#슬픈일상', '#힘내자', '#코로나일상', '#코로나블루']",2021-01-03,
56,??지겨운 일상이지만감사하자..+코로나 종식되면엄청엄청 쏘다닐 예정??#일요일#늦은#점심#간식#토마토#스파게티#파스타 ??#코로나일상#잘먹고잘버티자#내가만든요리_쭈노맘,"['#일요일', '#늦은', '#점심', '#간식', '#토마토', '#스파게티', '#파스타', '#코로나일상', '#잘먹고잘버티자', '#내가만든요리_쭈노맘']",2021-01-03,
57,"#우리집체력단련실#운동부족 을 절실히 느끼고, 3층에 애들 #체력단력실 을 만들었다??러닝머신, 자전거타기, 허리돌리기, 공던지기, 트랜폴린까지????운동이 필요한 어린이들, 신비네로 오세요??.....#슬기로운집콕생활 #집콕중 #남매맘 #코로나일상 #유아체육 #홈스타그램","['#우리집체력단련실', '#운동부족', '#체력단력실', '#슬기로운집콕생활', '#집콕중', '#남매맘', '#코로나일상', '#유아체육', '#홈스타그램']",2021-01-03,
58,2021년은 좋은 일만 가득하길??,[],2021-01-03,
59,.토깽이랑 걷기 춥다고 찡찡 다리 아프다고 찡찡#5살,['#5살'],2021-01-03,
60,등뼈김치찜 ....#등뼈김치찜 #묵은지에#등뼈양념범벅해서#압력밥솥에푹푹 #압력밥솥김치찜 #오늘의요리 #코로나일상#돼지되는지름길?? #먹스타그램맞팔 #맛스타그램 #선팔하면맞팔가요,"['#등뼈김치찜', '#묵은지에', '#등뼈양념범벅해서', '#압력밥솥에푹푹', '#압력밥솥김치찜', '#오늘의요리', '#코로나일상', '#돼지되는지름길??', '#먹스타그램맞팔', '#맛스타그램', '#선팔하면맞팔가요']",2021-01-03,
61,".휴무때는 이지수와 나가야됨..집에만 있으니 깝깝하데요 4살이..ㅋㅋ엄마는 안간데..ㅡㅡ+""엄마는 맨날 지수랑 안놀아줘""ㅋㅋㅋ그러면 엄마는 억울한표정~ 표정예술~토끼밥 당근챙겨서 출발~오늘은 등산이다 딸.. 수목원까지~다행히 4살치고는 잘걸어!!우리튼튼이~나의 등산단짝!!!! 아직 많이 높이는 못가지만..담에는 둘이서 고당봉 정상을 밟자꾸나??""지수야 집에 왔으니 좀쉬자!!""너는 좀 있음 10대지만 아빠는 40대라네~언제 우리지수랑 산에서 둘이 한잔할수 있으려나^^!!!!...#주말휴무#따님과데이트#겨울산행#금정산성#수목원#갈곳이없다#코로나일상#2.5단계연장#집돌이연장#한잔준비중","['#주말휴무', '#따님과데이트', '#겨울산행', '#금정산성', '#수목원', '#갈곳이없다', '#코로나일상', '#2.5단계연장', '#집돌이연장', '#한잔준비중']",2021-01-03,
62,미술놀이??칫솔로 물감 색칠하기오늘도 끝나간다ㅋㅋㅋㅋㅋ...@twinkledda#대구#구미#우리집#미술놀이#칫솔놀이#오늘하루도잘보냈다#코로나일상#구미맘#대구맘#남매맘일상,"['#대구', '#구미', '#우리집', '#미술놀이', '#칫솔놀이', '#오늘하루도잘보냈다', '#코로나일상', '#구미맘', '#대구맘', '#남매맘일상']",2021-01-03,Chilgok
63,#디저트그램 #마카롱휴일에도 #당충전이필요해역시 마카롱은 #아메리카노 와 찰떡~#휴일스타그램 #주말스타그램 #커피스타그램 #디저트스타그램 #주말그램 #휴일일상 #주말일상 #코로나일상 #집콕 #일상스타그램 #당충전 #카페인충전 #단골커피숍 #커피한잔 #아들맘 #워킹맘 #소소한일상 #먹스타그램,"['#디저트그램', '#마카롱휴일에도', '#당충전이필요해역시', '#아메리카노', '#휴일스타그램', '#주말스타그램', '#커피스타그램', '#디저트스타그램', '#주말그램', '#휴일일상', '#주말일상', '#코로나일상', '#집콕', '#일상스타그램', '#당충전', '#카페인충전', '#단골커피숍', '#커피한잔', '#아들맘', '#워킹맘', '#소소한일상', '#먹스타그램']",2021-01-03,
64,?하는내내 흘릴까 묻을까 참 별로였던 결국 거실은 초토화가 되었다.아직도 코가 간질간질두번은 못하겠다??..#공룡화석발굴키트 #코로나일상,"['#공룡화석발굴키트', '#코로나일상']",2021-01-03,
65,ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ외식같은 외식같지않은 #집밥#굽네치킨 #유부초밥 #미트스파게티 밖에서맛있는음식이랑 소주 짠짠하고싶답??--#데일리 #오늘도화이팅 #인스타그램 #인스타일상 #일상그램 #셀스타그램 #일상스타그램 #f4follow#like4like #선팔 #선팔하면맞팔 #팔로워 #좋아요#오늘의메뉴 #오늘의식사 #오늘저녁 #todays #홈파티 #가족스타그램 #자유지만집콕좀하세요 #코로나일상 #집콕 #주말스타그램 #하루마무리,"['#집밥', '#굽네치킨', '#유부초밥', '#미트스파게티', '#데일리', '#오늘도화이팅', '#인스타그램', '#인스타일상', '#일상그램', '#셀스타그램', '#일상스타그램', '#f4follow', '#like4like', '#선팔', '#선팔하면맞팔', '#팔로워', '#좋아요', '#오늘의메뉴', '#오늘의식사', '#오늘저녁', '#todays', '#홈파티', '#가족스타그램', '#자유지만집콕좀하세요', '#코로나일상', '#집콕', '#주말스타그램', '#하루마무리']",2021-01-03,우리집
66,새해 첫 베이킹??간단하게 스콘 굽굽 내일부터 등원인데...확진자는 계속 나오고??보내고 걱정하느니 힘들더라도 당분간 안 보내기로?? 아침에 강성빈이 장난감 다 끄집어내다 정리함 안에 있던 실리카 방부제 터져서 바닥에 우르르?? 21년 새해도 별반 다를게 없구만.... 그래도 힘 내어보자??,[],2021-01-03,
67,????_코로나로 인해 요리솜씨만? 느는듯;;;이젠 오리엔탈드레싱도 만들어버려~~~연어샐러드..소고기스테이크..배부르게~??????_직접 해먹으니 돈도 절약..요리실력도 늘고..무엇보다 조미료 안쓴 건강한 요리로 딸래미 챙기먹일수 있다는점이 아주 좋다능...??_그래도..하루 빨리 자유롭게 바깥으로 다니고 외식할수 있는 날이 오면 좋겠네.....ㅠㅠ_#집밥 #집밥스타그램 #연어샐러드 #스테이크 #고기스타그램 #가족스타그램 #코로나일상 #요리실력만느는중,"['#집밥', '#집밥스타그램', '#연어샐러드', '#스테이크', '#고기스타그램', '#가족스타그램', '#코로나일상', '#요리실력만느는중']",2021-01-03,
68,#플레이도우#피자만들기#코로나일상#집콕,"['#플레이도우', '#피자만들기', '#코로나일상', '#집콕']",2021-01-03,
69,..집에있는 식재료 몽땅 때려넣은 오픈 샌드위치#food #홈쿡 #홈카페놀이 #브런치 #오픈샌드위치 #브루스케타 #집콕 #코로나일상 #소통,"['#food', '#홈쿡', '#홈카페놀이', '#브런치', '#오픈샌드위치', '#브루스케타', '#집콕', '#코로나일상', '#소통']",2021-01-03,
70,.슛~~ 골! ??쉬는날이라도 어디 나가지도 못하고안쓰러운 울 아이들 ??주말에 학교 운동장 가서 잠시 공 차고 오기두찌는 모래성쌓기중넘 추워서 오래 놀진 못했지만신나게 뛰었다 ??방학 끝~ 낼부터 다시 등원이네~친구들 얼마 없겠지만 ㅜ즐겁게 지내보자!! ??...#육아스타그램#남매스타그램#7세오빠#5세공주#코로나일상#학교운동장#잠깐의자유#땀에젖은마스크#울아들체력??,"['#육아스타그램', '#남매스타그램', '#7세오빠', '#5세공주', '#코로나일상', '#학교운동장', '#잠깐의자유', '#땀에젖은마스크', '#울아들체력??']",2021-01-03,
71,어쩌다#쿡스타그램#집콕#새해취미#요리#엔쵸비파스타#코로나일상#먹스타그램#일상#취미#소통#맞팔#선팔맞팔#소통해요#daily#cooking#paster,"['#쿡스타그램', '#집콕', '#새해취미', '#요리', '#엔쵸비파스타', '#코로나일상', '#먹스타그램', '#일상', '#취미', '#소통', '#맞팔', '#선팔맞팔', '#소통해요', '#daily', '#cooking', '#paster']",2021-01-03,"Seoul, Korea"
72,좋아하는 패딩이랑 후드 티 입고좋아하는 것들 사오기????,[],2021-01-03,홈스윗홈
73,"#코로나일상이틀연속 한발짝도 안나가고 창밖보며 힐링??요리하고 쉬고, 요리찾아보고 금손이 되고파요,최적화 #집순이모드 집콕이 사람을 이렇게 만듭니다?????♀?","['#코로나일상이틀연속', '#집순이모드']",2021-01-03,
74,???♂?31일부터 집콕하다가 3일째 드뎌운동???♀????♀?한시간걷기??쉬어도너무푹쉬어떠??네일샵와서??세상고민하는거보다??새해2??0??2??1????네일컬러 고민이 낫게따????대책없는세상????징글징글하그만??그래도 난 신경안쓰고 하루하루 열심히살란다요????????ㆍㆍㆍㆍㆍㆍㆍㆍㆍ#제니언니#디자이너#셀카#운동#코로나일상#에어맥스97#츄리닝패션#봉은사#네일샵#기분전환#일요일#주말끝#새해준비#새해에는좋은일들만가득#새해대박#좋은기운받기#긍정마인드#감사한주말보내기??,"['#제니언니', '#디자이너', '#셀카', '#운동', '#코로나일상', '#에어맥스97', '#츄리닝패션', '#봉은사', '#네일샵', '#기분전환', '#일요일', '#주말끝', '#새해준비', '#새해에는좋은일들만가득', '#새해대박', '#좋은기운받기', '#긍정마인드', '#감사한주말보내기??']",2021-01-03,경복아파트 사거리
75,#우리집백수들새로 온 학습지 탭을 이리저리 살펴보는 딸과 하루종일 티비만 보려는 둘째.코로나여도 첫째만 같으면 걱정도 없겠는데둘째땜에 어쩔수없이 꽁꽁 싸고 다시 산책을 나가야겠다.#일상그램#주말그램#코로나일상,"['#우리집백수들새로', '#일상그램', '#주말그램', '#코로나일상']",2021-01-03,
76,#내새끼들??,['#내새끼들??'],2021-01-03,
77,수선화#수선화꽃#수선화 수채화#수선화그림#식물그림#꽃수채화#꽃일러스트 #수채화일러스트 #수채화그림 #watercolor #illust #illustrate #노랑꽃#노랑꽃그림#수선화수채화#수채화##수채화그림 #수채화#꽃그림#꽃다발#꽃일러스트#illust #illustrator#수채화일러스트#식물수채화#식물수채화일러스트  #일상스타그램 #취미미술#코로나일상#illustrate #illust #illustration #watercolor##painting#plants#flowerpiece#flowerpot#aquarelle #watercolorillustration,"['#수선화꽃', '#수선화', '#수선화그림', '#식물그림', '#꽃수채화', '#꽃일러스트', '#수채화일러스트', '#수채화그림', '#watercolor', '#illust', '#illustrate', '#노랑꽃', '#노랑꽃그림', '#수선화수채화', '#수채화', '#수채화그림', '#수채화', '#꽃그림', '#꽃다발', '#꽃일러스트', '#illust', '#illustrator', '#수채화일러스트', '#식물수채화', '#식물수채화일러스트', '#일상스타그램', '#취미미술', '#코로나일상', '#illustrate', '#illust', '#illustration', '#watercolor', '#painting', '#plants', '#flowerpiece', '#flowerpot', '#aquarelle', '#watercolorillustration']",2020-12-24,
78,"주말인듯 주말 아닌듯,,,#일요일 #주말 #점심메뉴 #닭가슴살샐러드 #치즈오븐파스타 #집밥 #홈쿡 #쿡스타그램 #홈스토랑 #오늘의점심 #오늘의집밥 #오늘의요리 #오늘뭐먹지 #스파게티 #오븐스파게티?? #코로나일상 #코로나집밥 #코로나집콕 #주말요리 #주말먹방 #맛스타그램 #먹스타그램","['#일요일', '#주말', '#점심메뉴', '#닭가슴살샐러드', '#치즈오븐파스타', '#집밥', '#홈쿡', '#쿡스타그램', '#홈스토랑', '#오늘의점심', '#오늘의집밥', '#오늘의요리', '#오늘뭐먹지', '#스파게티', '#오븐스파게티??', '#코로나일상', '#코로나집밥', '#코로나집콕', '#주말요리', '#주말먹방', '#맛스타그램', '#먹스타그램']",2021-01-03,
